train_loss,train_cls_loss,train_proto_loss,train_acc,val_loss,val_proto_loss,val_acc,val_auc,val_pr_auc,val_f1
0.08415260843255302,0.0729942282831127,0.22316760149869053,0.975284090909091,0.11856235626649547,0.24673405005818322,0.9588744588744589,0.9884805404315385,0.9731064601044226,0.9140271493212669
0.09721184528686784,0.08620181650939313,0.22020057331431997,0.9704545454545455,0.12481292714546253,0.23815772705005878,0.948051948051948,0.9881024400080661,0.9720905853688389,0.8928571428571429
0.07472264959730886,0.06472728089852767,0.1999073722145774,0.978125,0.12718369461620202,0.21368802490430477,0.9588744588744589,0.9914801371244202,0.9794273137459424,0.9116279069767442
0.08133212534541434,0.07143497089432045,0.1979430935599587,0.9747159090909091,0.13592006995451528,0.22067599643618513,0.9545454545454546,0.9876991328896955,0.9722566290726169,0.9023255813953488
0.08159845095466484,0.07189554006538608,0.194058218869296,0.9761363636363637,0.12495142997149782,0.21641488721618404,0.9588744588744589,0.9887326073805203,0.9739625711237846,0.91324200913242
0.08356515389274467,0.0738266850229014,0.1947693651372736,0.975284090909091,0.14819090578753452,0.2174479849152751,0.9502164502164502,0.9893879814478725,0.9759764427393354,0.8888888888888888
0.06939001069827513,0.0602151714942672,0.18349677432667125,0.978125,0.12449968997308444,0.20973437185927388,0.961038961038961,0.9914045170397258,0.9784156305645406,0.9166666666666666
0.07372748699377883,0.06439551692456007,0.1866393956271085,0.9786931818181818,0.11385236444250071,0.20759090981184147,0.9632034632034632,0.9903962492437992,0.97776620797039,0.9223744292237442
0.06285626349801367,0.05393700635229999,0.1783851363442161,0.9829545454545454,0.12120022144958828,0.20831571016218756,0.9567099567099567,0.9912280701754386,0.9790260625636646,0.9047619047619048
0.07294791215522722,0.06382400649176402,0.18247811144048517,0.9784090909090909,0.1070639181507195,0.20394661641998207,0.961038961038961,0.9920094777172817,0.9800335151272647,0.9166666666666666
0.061820986680686474,0.05300873385911638,0.17624505216425115,0.98125,0.12691718056491572,0.20752303031357852,0.961038961038961,0.9893375680580762,0.9752635427804862,0.9166666666666666
0.06125428605486046,0.05245175066150048,0.1760507020083341,0.9815340909090909,0.12109570379784226,0.2022678679847098,0.961038961038961,0.991580963904013,0.9787857702772605,0.9166666666666666
0.06697246340865438,0.05801695104349743,0.17911024527116257,0.9829545454545454,0.12666098341886034,0.20909079038477563,0.9588744588744589,0.9918834442427908,0.9797650665107045,0.9116279069767442
0.06613477990031243,0.05736945929344405,0.17530640255321156,0.9803977272727272,0.11702539937094951,0.20011555316386284,0.9632034632034632,0.9918582375478927,0.9803195614211279,0.9209302325581395
0.06570180669765581,0.056948857568204406,0.1750589760867032,0.9815340909090909,0.11895853488048885,0.20299210215543773,0.961038961038961,0.9909507965315588,0.9789064521242131,0.9158878504672897
0.055079721761020745,0.04662024072286758,0.1691896135156805,0.9852272727272727,0.1183623878055482,0.20261143722059408,0.9588744588744589,0.991152450090744,0.9784108362915879,0.9116279069767442
0.055703256956555626,0.04718972519040108,0.17027063803239303,0.9860795454545455,0.11101159273376648,0.20122545357648428,0.9588744588744589,0.9927656785642267,0.9813331874181381,0.9116279069767442
0.058910805427215315,0.05028133778409524,0.17258934541182083,0.9832386363636364,0.11328226908662425,0.20173906138190975,0.9632034632034632,0.9920346844121799,0.9798042247571086,0.9209302325581395
0.05813910480250012,0.04957519871267405,0.1712781082500111,0.9838068181818181,0.11565891502312187,0.2014912012722585,0.961038961038961,0.992059891107078,0.9799303264819876,0.9158878504672897
0.053887230259451,0.0453731404278766,0.17028179602189497,0.9846590909090909,0.11587116007140769,0.20134614975679488,0.9632034632034632,0.9918330308529946,0.9794000273301307,0.9209302325581395
