train_loss,train_cls_loss,train_proto_loss,train_acc,val_loss,val_proto_loss,val_acc,val_auc,val_pr_auc,val_f1
0.0777764168991284,0.06670590745793148,0.22141017480330033,0.9767045454545454,0.12489260069913033,0.2402880484020555,0.961038961038961,0.9873714458560194,0.9722483337558029,0.9174311926605505
0.0744490385055542,0.06374935761771419,0.21399360570040615,0.9786931818181818,0.1322003374787378,0.2371168119179738,0.9523809523809523,0.9871193789070378,0.9716008686580351,0.8981481481481481
0.06979966735975308,0.059813791970637714,0.19971750432794744,0.98125,0.1199579770471175,0.23523442376227605,0.9545454545454546,0.9887074006856221,0.9743807228825632,0.9066666666666666
0.05811252353543585,0.04882194095883857,0.18581164966930042,0.984375,0.1180956546928798,0.21688578435868927,0.9588744588744589,0.9910516233111515,0.9784029932473806,0.9124423963133641
0.05805841079828414,0.0486652021380988,0.18786416920748625,0.9821022727272727,0.12442210552109269,0.22364299412155564,0.9523809523809523,0.9902450090744102,0.9752864700028205,0.9
0.05481071555140343,0.04569344849918376,0.1823453426361084,0.9829545454545454,0.13344430679140926,0.21790171411388365,0.961038961038961,0.9879764065335753,0.971214069689903,0.9166666666666666
0.0520328033038161,0.04317783275619149,0.17709940997037021,0.9860795454545455,0.12353980696852847,0.21754911354867926,0.9567099567099567,0.9868925186529542,0.9725048024113186,0.9090909090909091
0.04128797521645373,0.03289612253111872,0.1678370475769043,0.9894886363636364,0.1326005220195496,0.2139967190367835,0.961038961038961,0.9853801169590644,0.9726290636850984,0.9166666666666666
0.05054949100383303,0.041971857888116075,0.1715526580810547,0.9889204545454545,0.1079380117574489,0.20980451717263177,0.9588744588744589,0.9911776567856423,0.9788734334636406,0.91324200913242
0.040972688929601146,0.032720512981441886,0.16504352309487083,0.9892045454545455,0.12084483455673053,0.20798106317396287,0.9653679653679653,0.9846995361968137,0.9716290060290106,0.9252336448598131
0.04778229841454463,0.03951207531023432,0.16540447148409756,0.9903409090909091,0.13131056384493908,0.20260157826400937,0.9632034632034632,0.9890855011090947,0.9758377257172594,0.92018779342723
0.03652419735762206,0.02833991624330255,0.16368561657992275,0.9900568181818182,0.12399014843893903,0.2009409393841054,0.9632034632034632,0.9891359144988909,0.9758852844422801,0.92018779342723
0.03270561757751487,0.024793604837561194,0.15824024894020775,0.9928977272727273,0.12881381403517736,0.19899980620646374,0.961038961038961,0.9873714458560192,0.9752217271067908,0.9158878504672897
0.03614888819442554,0.02817259700545533,0.1595258192582564,0.9917613636363637,0.11605593395616973,0.20151172365461076,0.9632034632034632,0.989614841701956,0.9777988675327671,0.9230769230769231
0.03056823919442567,0.022797582116485998,0.155413142117587,0.9928977272727273,0.11734277346006139,0.2006562128985599,0.9675324675324676,0.9908499697519662,0.9786334368355643,0.9308755760368663
0.037475945174016735,0.02951542843471874,0.15921033512462268,0.9923295454545454,0.12821027778847005,0.20042742479157138,0.9632034632034632,0.988707400685622,0.9763342900017448,0.9209302325581395
0.0415772435170683,0.03348756581544876,0.1617935527454723,0.9892045454545455,0.1283914075289486,0.20012620704256612,0.961038961038961,0.9895140149223633,0.9767927259276883,0.9158878504672897
0.04388173888014121,0.035655332627621564,0.16452812281521884,0.9889204545454545,0.12116586078599385,0.20128067231281496,0.961038961038961,0.9898669086509376,0.9774949166856495,0.9158878504672897
0.04316435605287552,0.03499530753628774,0.1633809653195468,0.9886363636363636,0.12540757449875986,0.20056510487676182,0.961038961038961,0.9896904617866504,0.9774632818780832,0.9158878504672897
0.054607142287899146,0.04622522679750215,0.16763831051913175,0.9869318181818182,0.1264343148246569,0.20038342075946527,0.961038961038961,0.9893123613631781,0.9766906855072175,0.9158878504672897
