train_loss,train_acc,val_loss,val_acc,val_auc,val_f1
0.6245404666120355,0.7107954545454546,0.5995217963601603,0.7532467532467533,0.5824258923169994,0.0
0.5682160052386197,0.7301136363636364,0.5889198887141752,0.7532467532467533,0.6703216374269005,0.0
0.5089208315719258,0.7542613636363636,0.5463960397811163,0.7640692640692641,0.7075771324863884,0.14173228346456693
0.42704672108997,0.8193181818181818,0.43848978711929154,0.803030303030303,0.8299304295220811,0.5687203791469194
0.3770096703009172,0.8460227272727273,0.4789732511747967,0.8203463203463204,0.8067150635208712,0.4429530201342282
0.331804402849891,0.8681818181818182,0.32145994601698663,0.8809523809523809,0.911373260738052,0.6857142857142857
0.3023102101954547,0.8803977272727272,0.30092010901861893,0.8982683982683982,0.8998790078644888,0.7486631016042781
0.24925627220760693,0.9045454545454545,0.3359309572613601,0.8744588744588745,0.9120790481952007,0.6704545454545454
0.2264028164473447,0.9139204545454546,0.5443011811285308,0.803030303030303,0.8706392417826174,0.6486486486486487
0.23239179240031677,0.9065340909090909,0.3950269411910664,0.8441558441558441,0.962391611211938,0.75
0.18356782516295259,0.9326704545454545,0.22479390973039778,0.9090909090909091,0.9645593869731801,0.78125
0.18198504759506745,0.9269886363636364,0.21888484621976878,0.9177489177489178,0.9515779391006252,0.8155339805825242
0.16392271301963113,0.9369318181818181,0.19094305172627107,0.9264069264069265,0.961181689856826,0.8482142857142857
0.15492540543729608,0.9434659090909091,0.21185279876251759,0.9242424242424242,0.953216374269006,0.8309178743961353
0.1323844826356931,0.9494318181818182,0.1707725486520565,0.9415584415584416,0.9736842105263158,0.8720379146919431
0.13209072717211462,0.9514204545454545,0.20054168516600673,0.935064935064935,0.972045775357935,0.85
0.11832862482829527,0.9616477272727273,0.15743147811219418,0.9415584415584416,0.9775912482355313,0.8720379146919431
0.110760087384419,0.9607954545454546,0.15381076404002386,0.9458874458874459,0.9787255495059488,0.8792270531400966
0.11072737920013341,0.9588068181818182,0.14064366375277568,0.9502164502164502,0.9780197620488001,0.8949771689497716
0.1079569314013828,0.9633522727272728,0.14621105700634518,0.9458874458874459,0.9788263762855414,0.8815165876777251
