train_loss,train_acc,val_loss,val_acc,val_auc,val_f1
0.5735664817419919,0.7295454545454545,0.5547367816879636,0.7532467532467533,0.6279239766081871,0.0
0.5624654623595151,0.7352272727272727,0.5298090653244035,0.7532467532467533,0.666112119378907,0.0
0.5570614007386294,0.7380681818181818,0.5405857705579692,0.7532467532467533,0.6316797741480136,0.0
0.5534886463121934,0.740909090909091,0.5289432990215558,0.7532467532467533,0.6700947771728172,0.0
0.5479905291037126,0.7383522727272728,0.5874156407463602,0.7077922077922078,0.6162784835652348,0.32160804020100503
0.5486198230223223,0.7349431818181819,0.5193789930312664,0.7532467532467533,0.7033676144383948,0.03389830508474576
0.5368551926179366,0.7414772727272727,0.5978255818932603,0.6753246753246753,0.6833534986892518,0.4318181818181818
0.534487090327523,0.7417613636363637,0.5549393507825348,0.7640692640692641,0.7263309134906232,0.2482758620689655
0.5374355608766729,0.7383522727272728,0.5194242641136244,0.7532467532467533,0.7301119177253479,0.0
0.5278834960677407,0.7420454545454546,0.4939083533756661,0.7619047619047619,0.7414549304295219,0.06779661016949153
0.5225150709802454,0.7465909090909091,0.5221875480243138,0.79004329004329,0.7368421052631579,0.46994535519125685
0.5274129802530462,0.7448863636363636,0.47600559290353356,0.7705627705627706,0.7626285541439806,0.24285714285714285
0.5164125913923437,0.7465909090909091,0.4893360881062297,0.7770562770562771,0.7451351078846541,0.2695035460992908
0.5209083931012587,0.7491477272727273,0.47773336267574523,0.7748917748917749,0.7669641056664651,0.21212121212121213
0.5112800646911968,0.7502840909090909,0.4751820397841466,0.7705627705627706,0.7660818713450293,0.14516129032258066
0.5137828951532191,0.7559659090909091,0.47621585712546394,0.7640692640692641,0.7773996773543053,0.08403361344537816
0.509895565293052,0.7556818181818182,0.4767131097130961,0.7705627705627706,0.7686277475297438,0.13114754098360656
0.5013808207078414,0.7511363636363636,0.4715326143936677,0.7792207792207793,0.7785339786247227,0.2153846153846154
0.5097225189208985,0.7596590909090909,0.4725641445680098,0.7835497835497836,0.7824662230288365,0.2537313432835821
0.5116900097240101,0.756534090909091,0.4710254089269803,0.7813852813852814,0.7809286146400484,0.22900763358778625
