train_loss,train_acc,val_loss,val_acc,val_auc,val_f1
0.3985037162899971,0.83125,0.31761481074285713,0.8939393939393939,0.9185823754789273,0.7878787878787878
0.18956977007063952,0.9323863636363636,0.15508595431925026,0.9329004329004329,0.9762300867110304,0.8571428571428571
0.13014143068682063,0.9497159090909091,0.2346717104299631,0.9155844155844156,0.9657188949384956,0.8097560975609757
0.0941371951252222,0.9681818181818181,0.2191683157665647,0.9199134199134199,0.9679370840895342,0.8121827411167513
0.05856057639149102,0.9789772727272728,0.21749609012108345,0.9437229437229437,0.9704577535793507,0.875
0.04928290911696174,0.9818181818181818,0.2302396772550298,0.9329004329004329,0.9578796128251663,0.8622222222222222
0.04123432129960169,0.9863636363636363,0.44608389299758006,0.8896103896103896,0.9440411373260739,0.711864406779661
0.026975773382847283,0.9903409090909091,0.27231877708396357,0.9242424242424242,0.9597953216374269,0.8471615720524017
0.028731908757154916,0.9900568181818182,0.1821144971511734,0.9523809523809523,0.9733565234926396,0.8952380952380953
0.010110886788673022,0.996875,0.2677142184025616,0.9415584415584416,0.9815486993345433,0.8669950738916257
0.0037330513968217103,0.9991477272727273,0.21099274499088352,0.9502164502164502,0.986237144585602,0.8888888888888888
0.0021842541188975286,0.9997159090909091,0.21967290335419126,0.9523809523809523,0.9858842508570276,0.8952380952380953
0.0006887787897457284,1.0,0.24008707205467109,0.9458874458874459,0.9888334341601129,0.8792270531400966
0.0006540322020141915,1.0,0.23515550630968174,0.9502164502164502,0.9877495462794919,0.8909952606635071
0.000565447550616227,1.0,0.2139141425427762,0.9523809523809523,0.9878755797539827,0.8962264150943396
0.00041115198586009105,1.0,0.23369653181086478,0.9523809523809523,0.9878503730590844,0.8952380952380953
0.0005124359375754879,1.0,0.24694821870707134,0.9502164502164502,0.9876235128050009,0.8899521531100478
0.00032430042946626514,1.0,0.22623017985079924,0.9545454545454546,0.9882284734825568,0.9004739336492891
0.00037560635100817306,1.0,0.22901871903637325,0.9523809523809523,0.9880520266182699,0.8962264150943396
0.00042582792600362815,1.0,0.23045969138423247,0.9502164502164502,0.988077233313168,0.8909952606635071
