train_loss,train_acc,val_loss,val_acc,val_auc,val_f1
0.36526498984206807,0.8434659090909091,0.7238198131709904,0.7922077922077922,0.9131881427707198,0.68
0.18962352661923929,0.9295454545454546,0.21705430417091814,0.9177489177489178,0.9590895341802783,0.8207547169811321
0.1150674164972522,0.9559659090909091,0.19548912526983203,0.9458874458874459,0.9711383343416012,0.8917748917748918
0.08997094157067212,0.9647727272727272,0.2093551945953239,0.9264069264069265,0.9736842105263157,0.83
0.06941372018984773,0.9767045454545454,0.2428493360541277,0.9415584415584416,0.9569721718088323,0.8695652173913043
0.06026840924539349,0.9772727272727273,0.15359407456922325,0.9523809523809523,0.9759276063722524,0.8990825688073395
0.03346124883233146,0.9869318181818182,0.23135761126424326,0.9437229437229437,0.9729280096793708,0.8761904761904762
0.01271643136119978,0.9948863636363636,0.21696847729441343,0.948051948051948,0.9677102238354507,0.883495145631068
0.01803366026989269,0.993465909090909,0.3137333596939648,0.9372294372294372,0.9493093365597903,0.861244019138756
0.02026035412299362,0.9931818181818182,0.29813258562945594,0.935064935064935,0.9687689050211737,0.8529411764705882
0.0065285192336887125,0.9982954545454545,0.30212716055248795,0.9437229437229437,0.9641308731599113,0.8737864077669902
0.0031789915064688434,0.9991477272727273,0.2946339581177864,0.9437229437229437,0.973885864085501,0.8737864077669902
0.0022594094186470927,0.9997159090909091,0.21989737780264768,0.9502164502164502,0.9787759628957451,0.8899521531100478
0.001445699830814688,0.9997159090909091,0.26150752765351293,0.9523809523809523,0.9627319015930632,0.897196261682243
0.0015219577492892064,0.9991477272727273,0.29494861503737957,0.9393939393939394,0.9648870740068562,0.8666666666666667
0.0004918300012253564,1.0,0.2660948376126438,0.9523809523809523,0.9719701552732405,0.8981481481481481
0.0003668628232183189,1.0,0.26598586045327555,0.9523809523809523,0.9724490824763057,0.8981481481481481
0.0003946678345197473,1.0,0.252842882237885,0.9523809523809523,0.9735077636620286,0.8981481481481481
0.0002922077177738009,1.0,0.26439677701456155,0.9545454545454546,0.9733565234926396,0.9023255813953488
0.00029181170142361554,1.0,0.264665235689306,0.9545454545454546,0.9727011494252874,0.9023255813953488
