threshold,false_positives,fp_per_scan,true_positives,sensitivity
0.0012244029203429818,297,3.413793103448276,98,1.0
0.0012188816908746958,298,3.425287356321839,98,1.0
0.0012130140094086528,299,3.4367816091954024,98,1.0
0.0012073363177478313,300,3.4482758620689653,98,1.0
0.0011962861754000187,301,3.4597701149425286,98,1.0
0.0011955371592193842,302,3.471264367816092,98,1.0
0.0011916329385712743,303,3.4827586206896552,98,1.0
0.001188345137052238,304,3.4942528735632186,98,1.0
0.0011668995721265674,305,3.5057471264367814,98,1.0
0.0011597085976973176,306,3.5172413793103448,98,1.0
0.0011412748135626316,307,3.528735632183908,98,1.0
0.0011288211680948734,308,3.5402298850574714,98,1.0
0.0011160423746332526,309,3.5517241379310347,98,1.0
0.0011028790613636374,310,3.5632183908045976,98,1.0
0.0010994462063536048,311,3.574712643678161,98,1.0
0.0010263377334922552,312,3.586206896551724,98,1.0
0.001024175202473998,313,3.5977011494252875,98,1.0
0.001021064817905426,314,3.6091954022988504,98,1.0
0.0009890575893223286,315,3.6206896551724137,98,1.0
0.0009758863598108292,316,3.632183908045977,98,1.0
0.0009708687430247664,317,3.6436781609195403,98,1.0
0.0009681174997240305,318,3.6551724137931036,98,1.0
0.0009615595918148756,319,3.6666666666666665,98,1.0
0.0009251195006072521,320,3.67816091954023,98,1.0
0.0009028684580698609,321,3.689655172413793,98,1.0
0.0008957491954788566,322,3.7011494252873565,98,1.0
0.0008606085903011262,323,3.7126436781609193,98,1.0
0.0008370819850824773,324,3.7241379310344827,98,1.0
0.0008348440751433372,325,3.735632183908046,98,1.0
0.0008270216640084982,326,3.7471264367816093,98,1.0
0.0008185011683963239,327,3.7586206896551726,98,1.0
0.0008084074943326414,328,3.7701149425287355,98,1.0
0.0007827500812709332,329,3.781609195402299,98,1.0
0.000770568149164319,330,3.793103448275862,98,1.0
0.0007569321896880865,331,3.8045977011494254,98,1.0
0.0007517342455685139,332,3.8160919540229883,98,1.0
0.0007471303106285632,333,3.8275862068965516,98,1.0
0.0007467392133548856,334,3.839080459770115,98,1.0
0.0007380616152659059,335,3.8505747126436782,98,1.0
0.0007261358550749719,336,3.8620689655172415,98,1.0
0.0007238576072268188,337,3.8735632183908044,98,1.0
0.0007214269717223942,338,3.8850574712643677,98,1.0
0.0007086637197062373,339,3.896551724137931,98,1.0
0.0006983028724789619,340,3.9080459770114944,98,1.0
0.0006934890989214182,341,3.9195402298850577,98,1.0
0.0006810289341956377,342,3.9310344827586206,98,1.0
0.0006796750822104514,343,3.942528735632184,98,1.0
0.0006773846107535064,344,3.954022988505747,98,1.0
0.0006766201113350689,345,3.9655172413793105,98,1.0
0.0006557225715368986,346,3.9770114942528734,98,1.0
0.0006355385412462056,347,3.9885057471264367,98,1.0
0.0006231261068023741,348,4.0,98,1.0
0.0006163359503261745,349,4.011494252873563,98,1.0
0.0005817943601869047,350,4.022988505747127,98,1.0
0.0005764463567174971,351,4.0344827586206895,98,1.0
0.0005480177933350205,352,4.045977011494253,98,1.0
0.0005400663940235972,353,4.057471264367816,98,1.0
0.0005340032512322068,354,4.068965517241379,98,1.0
0.000527929631061852,355,4.080459770114943,98,1.0
0.0005021593533456326,356,4.091954022988506,98,1.0
0.0005010574823245406,357,4.103448275862069,98,1.0
0.0005009364685975015,358,4.114942528735632,98,1.0
0.0004947350244037807,359,4.126436781609195,98,1.0
0.0004883300280198455,360,4.137931034482759,98,1.0
0.00048812018940225244,361,4.149425287356322,98,1.0
0.00048611199599690735,362,4.160919540229885,98,1.0
0.00048474257346242666,363,4.172413793103448,98,1.0
0.00047768675722181797,364,4.183908045977011,98,1.0
0.0004666064924094826,365,4.195402298850575,98,1.0
0.00045773506280966103,366,4.206896551724138,98,1.0
0.00045106615289114416,367,4.218390804597701,98,1.0
0.00043679424561560154,368,4.2298850574712645,98,1.0
0.00038434777525253594,369,4.241379310344827,98,1.0
0.00038286944618448615,370,4.252873563218391,98,1.0
0.0003728893061634153,371,4.264367816091954,98,1.0
0.0003549811081029475,372,4.275862068965517,98,1.0
0.00035153847420588136,373,4.287356321839081,98,1.0
0.00034183444222435355,374,4.2988505747126435,98,1.0
0.0003414419770706445,375,4.310344827586207,98,1.0
0.00033665704540908337,376,4.32183908045977,98,1.0
0.00031541375210508704,377,4.333333333333333,98,1.0
0.00031240517273545265,378,4.344827586206897,98,1.0
0.00030753863393329084,379,4.35632183908046,98,1.0
0.00029715191340073943,380,4.367816091954023,98,1.0
0.00029301195172593,381,4.379310344827586,98,1.0
0.00028499250765889883,382,4.390804597701149,98,1.0
0.0002683704951778054,383,4.402298850574713,98,1.0
0.00026414968306198716,384,4.413793103448276,98,1.0
0.00025626455317251384,385,4.425287356321839,98,1.0
0.0002483766293153167,386,4.436781609195402,98,1.0
0.0002470657927915454,387,4.448275862068965,98,1.0
0.00019444884674157947,388,4.459770114942529,98,1.0
0.00019288626208435744,389,4.471264367816092,98,1.0
0.00017094187205657363,390,4.482758620689655,98,1.0
0.0001683967566350475,391,4.494252873563219,98,1.0
0.00015121717297006398,392,4.505747126436781,98,1.0
0.00012485797924455255,393,4.517241379310345,98,1.0
0.00011885107960551977,394,4.528735632183908,98,1.0
0.00011857702338602394,395,4.540229885057471,98,1.0
0.0001099265500670299,396,4.551724137931035,98,1.0
0.00010529794963076711,397,4.563218390804598,98,1.0
9.730534657137468e-05,398,4.574712643678161,98,1.0
9.487445640843362e-05,399,4.586206896551724,98,1.0
-inf,399,4.586206896551724,98,1.0
