train_loss,train_acc,val_loss,val_acc,val_auc,val_f1
0.30835844440893695,0.7318181818181818,0.7840326632417384,0.7554112554112554,0.7394131881427706,0.017391304347826087
0.145261074738069,0.8315340909090909,0.4953598493863365,0.7922077922077922,0.8961736237144585,0.2835820895522388
0.027530979026447643,0.8792613636363636,0.4594289596107873,0.8441558441558441,0.8365345835854003,0.55
-0.045494395765391264,0.9150568181818182,0.21947396885265003,0.9199134199134199,0.9588374672312965,0.8229665071770335
-0.10289957306601784,0.9355113636363637,0.2223849098371479,0.9047619047619048,0.9535692679975802,0.8
-0.129306546124545,0.9517045454545454,0.46540323403780853,0.8679653679653679,0.9231952006452914,0.6473988439306358
-0.1468119588765231,0.9571022727272728,0.30731058277560647,0.9090909090909091,0.9571738253680178,0.776595744680851
-0.17606654519384557,0.9664772727272727,0.28313229765614,0.9090909090909091,0.9658953418027828,0.7857142857142857
-0.19219194921580227,0.9761363636363637,0.32320961446573887,0.9047619047619048,0.9628201250252066,0.7684210526315789
-0.226852501522411,0.9894886363636364,0.17081085248201183,0.9415584415584416,0.9780197620488001,0.8732394366197183
-0.2361461119218306,0.9928977272727273,0.30082629538177474,0.9134199134199135,0.9558630772333131,0.7894736842105263
-0.2489352746443315,0.996875,0.23792482764577066,0.9415584415584416,0.9662986489211534,0.8720379146919431
-0.2574214759198102,0.9985795454545454,0.21146653689851266,0.9415584415584416,0.9782718289977819,0.8720379146919431
-0.2604964185844768,1.0,0.2549013947015749,0.9415584415584416,0.9731800766283525,0.8708133971291866
-0.2619067674333399,1.0,0.24593584310944752,0.9393939393939394,0.9764065335753176,0.8653846153846154
-0.26280337355353617,1.0,0.25399227150679604,0.9372294372294372,0.9756755394232709,0.861244019138756
-0.262680598822507,1.0,0.255438995448816,0.9393939393939394,0.9754486791691873,0.8653846153846154
-0.26243930513208563,1.0,0.26102677207577213,0.9393939393939394,0.9745916515426498,0.8653846153846154
-0.26291031729091296,1.0,0.2801343794787117,0.935064935064935,0.9748437184916314,0.8543689320388349
-0.26291450316255743,1.0,0.266408795919229,0.9393939393939394,0.975070578745715,0.8653846153846154
