train_loss,train_cls_loss,train_proto_loss,train_acc,val_loss,val_proto_loss,val_acc,val_auc,val_f1
0.06791883844204924,0.06791883844204924,0.2233837040987882,0.9767045454545454,0.12079179469592773,0.2454359316593641,0.961038961038961,0.9877243395845936,0.9174311926605505
0.06431409584527666,0.06431409584527666,0.2234986045143821,0.978125,0.1281327297064391,0.24768467692585736,0.9545454545454546,0.9878503730590845,0.9023255813953488
0.060971164635636586,0.060971164635636586,0.21719074249267578,0.9801136363636364,0.12190437757962452,0.2580643445898444,0.9545454545454546,0.9889342609397056,0.9066666666666666
0.04911931671879508,0.04911931671879508,0.2065503944050182,0.9838068181818181,0.11563887160263343,0.23740469474039036,0.9588744588744589,0.991152450090744,0.9124423963133641
0.04981656663797118,0.04981656663797118,0.21254569833928888,0.9815340909090909,0.12153834388369605,0.24686832538930883,0.9545454545454546,0.99052228271829,0.9049773755656109
0.04664124603467909,0.04664124603467909,0.21268302744085138,0.9840909090909091,0.13269440760811815,0.2421152913596207,0.961038961038961,0.987925993143779,0.9166666666666666
0.04379939543591304,0.04379939543591304,0.20850569985129616,0.9860795454545455,0.12099278000590605,0.24579717470453932,0.9567099567099567,0.9865900383141762,0.9090909090909091
0.033144673391837964,0.033144673391837964,0.1984896096316251,0.9894886363636364,0.13061558555416536,0.24284560455904378,0.961038961038961,0.9858086307723332,0.9174311926605505
0.041901536628773266,0.041901536628773266,0.20293232310901987,0.9883522727272728,0.10593589534983039,0.24261643405342515,0.961038961038961,0.9918330308529946,0.9181818181818182
0.03360557951541109,0.03360557951541109,0.19756878506053577,0.9894886363636364,0.12103528378216864,0.24000937288457697,0.961038961038961,0.9846239161121193,0.9150943396226415
0.039586373164572496,0.039586373164572496,0.19877650954506615,0.9900568181818182,0.1279408518946629,0.23132700315027527,0.9632034632034632,0.9885813672111313,0.92018779342723
0.029472603284838524,0.029472603284838524,0.20104941888289019,0.9894886363636364,0.12290132613812303,0.23149444446677253,0.9632034632034632,0.9890602944141964,0.9209302325581395
0.025334097191014072,0.025334097191014072,0.19220721071416683,0.9926136363636363,0.12660478332858066,0.22665220428080785,0.9632034632034632,0.9881528533978625,0.92018779342723
0.02839543821967461,0.02839543821967461,0.19537188790061258,0.9917613636363637,0.11221313760998897,0.23652442386656097,0.9653679653679653,0.9906987295825771,0.9272727272727272
0.023076511062258345,0.023076511062258345,0.19199709458784622,0.993465909090909,0.11323247250427544,0.23458306723600858,0.9653679653679653,0.9914297237346239,0.926605504587156
0.029023411353542045,0.029023411353542045,0.19585420001636852,0.9923295454545454,0.1237440140276857,0.23209718753507128,0.9632034632034632,0.989312361363178,0.9209302325581395
0.03369324233552272,0.03369324233552272,0.19879112243652344,0.9892045454545455,0.12290245797827808,0.2307632424872675,0.9632034632034632,0.9904466626335955,0.9209302325581395
0.03608320811763406,0.03608320811763406,0.20221909176219593,0.9894886363636364,0.11664407207324165,0.23468825833880025,0.9632034632034632,0.9907491429723734,0.9209302325581395
0.03476862189444629,0.03476862189444629,0.20156916271556508,0.9886363636363636,0.12056492985774525,0.2328919767688363,0.9632034632034632,0.9906483161927808,0.9209302325581395
0.045219777939333156,0.045219777939333156,0.20488625439730557,0.9869318181818182,0.1216953487147565,0.232370170550945,0.961038961038961,0.9905474894131883,0.9158878504672897
