train_loss,train_cls_loss,train_proto_loss,train_acc,val_loss,val_proto_loss,val_acc,val_auc,val_f1
0.0787455000999299,0.06797194328497756,0.21547113765369763,0.9767045454545454,0.12207692656746674,0.23448581780706132,0.961038961038961,0.9875730994152047,0.9174311926605505
0.07448452690785581,0.06420001296157186,0.20569027120416813,0.9786931818181818,0.13006112574160228,0.23014141696614104,0.9523809523809523,0.9875478927203065,0.8981481481481481
0.07037230547178876,0.06068399739875035,0.19376616044477982,0.9809659090909091,0.12243474948973883,0.2330489746935956,0.9545454545454546,0.9887830207703165,0.9066666666666666
0.05808138906617056,0.049062198341231454,0.18038381229747424,0.984375,0.11722262481880652,0.2130364217670449,0.9588744588744589,0.9904718693284937,0.9124423963133641
0.0589226731183854,0.04974837764589624,0.18348590677434748,0.9823863636363637,0.1235141602558491,0.2203630886294625,0.9545454545454546,0.9899677354305303,0.9049773755656109
0.0555475784635002,0.04659424187954177,0.17906672304326837,0.9838068181818181,0.1329431864251564,0.21525416797373717,0.9632034632034632,0.9878251663641864,0.9216589861751152
0.05255587952719493,0.043847989062355326,0.17415780154141514,0.9869318181818182,0.12298199860983855,0.21577723427510365,0.9588744588744589,0.9862119378907038,0.91324200913242
0.041592755338007756,0.03336154605177316,0.16462418816306373,0.9894886363636364,0.13105390753468008,0.21227931686035997,0.9588744588744589,0.9858590441621294,0.9124423963133641
0.05034717514433644,0.04191712808625942,0.16860093636946244,0.9886363636363636,0.10848925305828774,0.2078397883610292,0.961038961038961,0.9914045170397258,0.9181818181818182
0.04191806150430983,0.03378351802345027,0.16269086490977894,0.9892045454545455,0.12328322019903755,0.20566912234087528,0.961038961038961,0.9846743295019156,0.9150943396226415
0.04793538647619161,0.03978805502622642,0.16294662302190607,0.9897727272727272,0.12977493648393104,0.20076348887377488,0.9632034632034632,0.9892367412784835,0.92018779342723
0.03726222591305321,0.029193971839479426,0.16136507120999424,0.9894886363636364,0.12231554407263537,0.19979033235347632,0.961038961038961,0.9891863278886873,0.9158878504672897
0.03317471678284081,0.025366606571796266,0.1561622056094083,0.9923295454545454,0.12729717539603222,0.19825197614374615,0.9632034632034632,0.988077233313168,0.92018779342723
0.03640937539325519,0.028528394490819085,0.15761961069974031,0.9920454545454546,0.11351774394858903,0.19987884905689207,0.9653679653679653,0.9902954224642064,0.9272727272727272
0.03091971217231317,0.02324891067110002,0.1534160310571844,0.993465909090909,0.11440216206231868,0.19934523486213768,0.9675324675324676,0.9914045170397258,0.9308755760368663
0.03710219787264412,0.0292444015853107,0.15715592124245384,0.9923295454545454,0.1248678639914147,0.19929121157307644,0.9632034632034632,0.9895140149223633,0.9209302325581395
0.041790662333369255,0.03379981955513358,0.1598168503154408,0.9894886363636364,0.12401037221951854,0.1988237009291009,0.961038961038961,0.9904970760233918,0.9158878504672897
0.04421844321557067,0.03607290349054065,0.162910795211792,0.9886363636363636,0.11805029452407483,0.19988316974856637,0.9632034632034632,0.9909255898366607,0.9209302325581395
0.04299244506453926,0.0349228388291191,0.1613921208815141,0.9889204545454545,0.1217855707927732,0.19942405374793262,0.9632034632034632,0.99052228271829,0.9209302325581395
0.05375335617837581,0.04547161867164753,0.16563475348732687,0.9863636363636363,0.12291208761280556,0.19918091408102026,0.961038961038961,0.9906483161927808,0.9158878504672897
